date,name,value
2014-09-01,miernik_ew,-0.045391812043235974
2014-09-01,miernik_pca,-0.13652452406703508
2014-09-01,miernik_ewm,0.7491365197676855
2014-09-01,prognoza_ew_hw,NA
2014-09-01,prognoza_ew_arima,NA
2014-09-01,prognoza_pca_hw,NA
2014-09-01,prognoza_pca_arima,NA
2014-09-01,prognoza_ewm_hw,NA
2014-09-01,prognoza_ewm_arima,NA
2014-10-01,miernik_ew,0.2708906915240631
2014-10-01,miernik_pca,-1.3418049404561252
2014-10-01,miernik_ewm,0.6456665738639316
2014-10-01,prognoza_ew_hw,NA
2014-10-01,prognoza_ew_arima,NA
2014-10-01,prognoza_pca_hw,NA
2014-10-01,prognoza_pca_arima,NA
2014-10-01,prognoza_ewm_hw,NA
2014-10-01,prognoza_ewm_arima,NA
2014-11-01,miernik_ew,0.09741817755906014
2014-11-01,miernik_pca,-2.2465631977072626
2014-11-01,miernik_ewm,0.5207693781677656
2014-11-01,prognoza_ew_hw,NA
2014-11-01,prognoza_ew_arima,NA
2014-11-01,prognoza_pca_hw,NA
2014-11-01,prognoza_pca_arima,NA
2014-11-01,prognoza_ewm_hw,NA
2014-11-01,prognoza_ewm_arima,NA
2014-12-01,miernik_ew,0.3058678130508781
2014-12-01,miernik_pca,-3.0561173304166047
2014-12-01,miernik_ewm,0.4270292969885594
2014-12-01,prognoza_ew_hw,NA
2014-12-01,prognoza_ew_arima,NA
2014-12-01,prognoza_pca_hw,NA
2014-12-01,prognoza_pca_arima,NA
2014-12-01,prognoza_ewm_hw,NA
2014-12-01,prognoza_ewm_arima,NA
2015-01-01,miernik_ew,-0.033020872371737335
2015-01-01,miernik_pca,-3.2069839187825457
2015-01-01,miernik_ewm,0.42803392112967875
2015-01-01,prognoza_ew_hw,NA
2015-01-01,prognoza_ew_arima,NA
2015-01-01,prognoza_pca_hw,NA
2015-01-01,prognoza_pca_arima,NA
2015-01-01,prognoza_ewm_hw,NA
2015-01-01,prognoza_ewm_arima,NA
2015-02-01,miernik_ew,-0.32614992682698274
2015-02-01,miernik_pca,-2.2270562923766186
2015-02-01,miernik_ewm,0.4591141182591845
2015-02-01,prognoza_ew_hw,NA
2015-02-01,prognoza_ew_arima,NA
2015-02-01,prognoza_pca_hw,NA
2015-02-01,prognoza_pca_arima,NA
2015-02-01,prognoza_ewm_hw,NA
2015-02-01,prognoza_ewm_arima,NA
2015-03-01,miernik_ew,0.16277900517080546
2015-03-01,miernik_pca,-2.402250223808585
2015-03-01,miernik_ewm,0.5625590232205582
2015-03-01,prognoza_ew_hw,NA
2015-03-01,prognoza_ew_arima,NA
2015-03-01,prognoza_pca_hw,NA
2015-03-01,prognoza_pca_arima,NA
2015-03-01,prognoza_ewm_hw,NA
2015-03-01,prognoza_ewm_arima,NA
2015-04-01,miernik_ew,-0.10502875073762609
2015-04-01,miernik_pca,-1.8193620246336444
2015-04-01,miernik_ewm,0.6391431837103139
2015-04-01,prognoza_ew_hw,NA
2015-04-01,prognoza_ew_arima,NA
2015-04-01,prognoza_pca_hw,NA
2015-04-01,prognoza_pca_arima,NA
2015-04-01,prognoza_ewm_hw,NA
2015-04-01,prognoza_ewm_arima,NA
2015-05-01,miernik_ew,-0.04121966651284638
2015-05-01,miernik_pca,-0.7883213123160466
2015-05-01,miernik_ewm,0.749111081174059
2015-05-01,prognoza_ew_hw,NA
2015-05-01,prognoza_ew_arima,NA
2015-05-01,prognoza_pca_hw,NA
2015-05-01,prognoza_pca_arima,NA
2015-05-01,prognoza_ewm_hw,NA
2015-05-01,prognoza_ewm_arima,NA
2015-06-01,miernik_ew,-0.16454939351326092
2015-06-01,miernik_pca,-0.39106477062574263
2015-06-01,miernik_ewm,0.8268716135583918
2015-06-01,prognoza_ew_hw,NA
2015-06-01,prognoza_ew_arima,NA
2015-06-01,prognoza_pca_hw,NA
2015-06-01,prognoza_pca_arima,NA
2015-06-01,prognoza_ewm_hw,NA
2015-06-01,prognoza_ewm_arima,NA
2015-07-01,miernik_ew,-0.3194044613988858
2015-07-01,miernik_pca,-0.24655585622394105
2015-07-01,miernik_ewm,0.8477364580949371
2015-07-01,prognoza_ew_hw,NA
2015-07-01,prognoza_ew_arima,NA
2015-07-01,prognoza_pca_hw,NA
2015-07-01,prognoza_pca_arima,NA
2015-07-01,prognoza_ewm_hw,NA
2015-07-01,prognoza_ewm_arima,NA
2015-08-01,miernik_ew,-0.28776227143354366
2015-08-01,miernik_pca,-0.24000825803154605
2015-08-01,miernik_ewm,0.855086880275358
2015-08-01,prognoza_ew_hw,NA
2015-08-01,prognoza_ew_arima,NA
2015-08-01,prognoza_pca_hw,NA
2015-08-01,prognoza_pca_arima,NA
2015-08-01,prognoza_ewm_hw,NA
2015-08-01,prognoza_ewm_arima,NA
2015-09-01,miernik_ew,-0.29337080009651056
2015-09-01,miernik_pca,-0.5013585090214925
2015-09-01,miernik_ewm,0.7729578574474968
2015-09-01,prognoza_ew_hw,NA
2015-09-01,prognoza_ew_arima,NA
2015-09-01,prognoza_pca_hw,NA
2015-09-01,prognoza_pca_arima,NA
2015-09-01,prognoza_ewm_hw,NA
2015-09-01,prognoza_ewm_arima,NA
2015-10-01,miernik_ew,0.09843324256918312
2015-10-01,miernik_pca,-2.22963138005818
2015-10-01,miernik_ewm,0.605407195857964
2015-10-01,prognoza_ew_hw,NA
2015-10-01,prognoza_ew_arima,NA
2015-10-01,prognoza_pca_hw,NA
2015-10-01,prognoza_pca_arima,NA
2015-10-01,prognoza_ewm_hw,NA
2015-10-01,prognoza_ewm_arima,NA
2015-11-01,miernik_ew,-0.07951787269749461
2015-11-01,miernik_pca,-2.501278196517734
2015-11-01,miernik_ewm,0.5400910783098379
2015-11-01,prognoza_ew_hw,NA
2015-11-01,prognoza_ew_arima,NA
2015-11-01,prognoza_pca_hw,NA
2015-11-01,prognoza_pca_arima,NA
2015-11-01,prognoza_ewm_hw,NA
2015-11-01,prognoza_ewm_arima,NA
2015-12-01,miernik_ew,0.10028629106267603
2015-12-01,miernik_pca,-2.2981299282552383
2015-12-01,miernik_ewm,0.5004014352362026
2015-12-01,prognoza_ew_hw,NA
2015-12-01,prognoza_ew_arima,NA
2015-12-01,prognoza_pca_hw,NA
2015-12-01,prognoza_pca_arima,NA
2015-12-01,prognoza_ewm_hw,NA
2015-12-01,prognoza_ewm_arima,NA
2016-01-01,miernik_ew,0.10896366790193675
2016-01-01,miernik_pca,-3.8191296049351138
2016-01-01,miernik_ewm,0.3264966804669639
2016-01-01,prognoza_ew_hw,NA
2016-01-01,prognoza_ew_arima,NA
2016-01-01,prognoza_pca_hw,NA
2016-01-01,prognoza_pca_arima,NA
2016-01-01,prognoza_ewm_hw,NA
2016-01-01,prognoza_ewm_arima,NA
2016-02-01,miernik_ew,-0.30565086135099395
2016-02-01,miernik_pca,-2.7356874143611885
2016-02-01,miernik_ewm,0.5075412524882293
2016-02-01,prognoza_ew_hw,NA
2016-02-01,prognoza_ew_arima,NA
2016-02-01,prognoza_pca_hw,NA
2016-02-01,prognoza_pca_arima,NA
2016-02-01,prognoza_ewm_hw,NA
2016-02-01,prognoza_ewm_arima,NA
2016-03-01,miernik_ew,-0.1199560449672862
2016-03-01,miernik_pca,-2.3862385964671464
2016-03-01,miernik_ewm,0.49754941465603497
2016-03-01,prognoza_ew_hw,NA
2016-03-01,prognoza_ew_arima,NA
2016-03-01,prognoza_pca_hw,NA
2016-03-01,prognoza_pca_arima,NA
2016-03-01,prognoza_ewm_hw,NA
2016-03-01,prognoza_ewm_arima,NA
2016-04-01,miernik_ew,-0.23570174326391372
2016-04-01,miernik_pca,-1.474344854193902
2016-04-01,miernik_ewm,0.6199053239822991
2016-04-01,prognoza_ew_hw,NA
2016-04-01,prognoza_ew_arima,NA
2016-04-01,prognoza_pca_hw,NA
2016-04-01,prognoza_pca_arima,NA
2016-04-01,prognoza_ewm_hw,NA
2016-04-01,prognoza_ewm_arima,NA
2016-05-01,miernik_ew,-0.5673033367429008
2016-05-01,miernik_pca,-0.1982358302880278
2016-05-01,miernik_ewm,0.7330462287769758
2016-05-01,prognoza_ew_hw,NA
2016-05-01,prognoza_ew_arima,NA
2016-05-01,prognoza_pca_hw,NA
2016-05-01,prognoza_pca_arima,NA
2016-05-01,prognoza_ewm_hw,NA
2016-05-01,prognoza_ewm_arima,NA
2016-06-01,miernik_ew,-0.5927468877575883
2016-06-01,miernik_pca,0.10411745684157492
2016-06-01,miernik_ewm,0.7815863522240661
2016-06-01,prognoza_ew_hw,NA
2016-06-01,prognoza_ew_arima,NA
2016-06-01,prognoza_pca_hw,NA
2016-06-01,prognoza_pca_arima,NA
2016-06-01,prognoza_ewm_hw,NA
2016-06-01,prognoza_ewm_arima,NA
2016-07-01,miernik_ew,-0.446341350290247
2016-07-01,miernik_pca,0.3173787053351936
2016-07-01,miernik_ewm,0.8075206284807149
2016-07-01,prognoza_ew_hw,NA
2016-07-01,prognoza_ew_arima,NA
2016-07-01,prognoza_pca_hw,NA
2016-07-01,prognoza_pca_arima,NA
2016-07-01,prognoza_ewm_hw,NA
2016-07-01,prognoza_ewm_arima,NA
2016-08-01,miernik_ew,-0.401306679996503
2016-08-01,miernik_pca,0.7662735235275151
2016-08-01,miernik_ewm,0.7802162263076137
2016-08-01,prognoza_ew_hw,NA
2016-08-01,prognoza_ew_arima,NA
2016-08-01,prognoza_pca_hw,NA
2016-08-01,prognoza_pca_arima,NA
2016-08-01,prognoza_ewm_hw,NA
2016-08-01,prognoza_ewm_arima,NA
2016-09-01,miernik_ew,-0.07567341412645212
2016-09-01,miernik_pca,-0.5687649104537997
2016-09-01,miernik_ewm,0.7500379002733214
2016-09-01,prognoza_ew_hw,NA
2016-09-01,prognoza_ew_arima,NA
2016-09-01,prognoza_pca_hw,NA
2016-09-01,prognoza_pca_arima,NA
2016-09-01,prognoza_ewm_hw,NA
2016-09-01,prognoza_ewm_arima,NA
2016-10-01,miernik_ew,0.10866053975540911
2016-10-01,miernik_pca,-1.2376398925177419
2016-10-01,miernik_ewm,0.5597124570044708
2016-10-01,prognoza_ew_hw,NA
2016-10-01,prognoza_ew_arima,NA
2016-10-01,prognoza_pca_hw,NA
2016-10-01,prognoza_pca_arima,NA
2016-10-01,prognoza_ewm_hw,NA
2016-10-01,prognoza_ewm_arima,NA
2016-11-01,miernik_ew,0.1805766478616833
2016-11-01,miernik_pca,-1.912460767785274
2016-11-01,miernik_ewm,0.4472683982833085
2016-11-01,prognoza_ew_hw,NA
2016-11-01,prognoza_ew_arima,NA
2016-11-01,prognoza_pca_hw,NA
2016-11-01,prognoza_pca_arima,NA
2016-11-01,prognoza_ewm_hw,NA
2016-11-01,prognoza_ewm_arima,NA
2016-12-01,miernik_ew,0.5319060880057651
2016-12-01,miernik_pca,-2.6004995068121786
2016-12-01,miernik_ewm,0.3817771557555389
2016-12-01,prognoza_ew_hw,NA
2016-12-01,prognoza_ew_arima,NA
2016-12-01,prognoza_pca_hw,NA
2016-12-01,prognoza_pca_arima,NA
2016-12-01,prognoza_ewm_hw,NA
2016-12-01,prognoza_ewm_arima,NA
2017-01-01,miernik_ew,0.39745673777914486
2017-01-01,miernik_pca,-2.630444909745569
2017-01-01,miernik_ewm,0.27626438129371833
2017-01-01,prognoza_ew_hw,NA
2017-01-01,prognoza_ew_arima,NA
2017-01-01,prognoza_pca_hw,NA
2017-01-01,prognoza_pca_arima,NA
2017-01-01,prognoza_ewm_hw,NA
2017-01-01,prognoza_ewm_arima,NA
2017-02-01,miernik_ew,0.010918877275861777
2017-02-01,miernik_pca,-2.0322297541218823
2017-02-01,miernik_ewm,0.41626441474930975
2017-02-01,prognoza_ew_hw,NA
2017-02-01,prognoza_ew_arima,NA
2017-02-01,prognoza_pca_hw,NA
2017-02-01,prognoza_pca_arima,NA
2017-02-01,prognoza_ewm_hw,NA
2017-02-01,prognoza_ewm_arima,NA
2017-03-01,miernik_ew,0.19610701462813324
2017-03-01,miernik_pca,-1.4395269622272044
2017-03-01,miernik_ewm,0.5330956538303617
2017-03-01,prognoza_ew_hw,NA
2017-03-01,prognoza_ew_arima,NA
2017-03-01,prognoza_pca_hw,NA
2017-03-01,prognoza_pca_arima,NA
2017-03-01,prognoza_ewm_hw,NA
2017-03-01,prognoza_ewm_arima,NA
2017-04-01,miernik_ew,0.017366899287237114
2017-04-01,miernik_pca,-0.8420708222698996
2017-04-01,miernik_ewm,0.5797484393552385
2017-04-01,prognoza_ew_hw,NA
2017-04-01,prognoza_ew_arima,NA
2017-04-01,prognoza_pca_hw,NA
2017-04-01,prognoza_pca_arima,NA
2017-04-01,prognoza_ewm_hw,NA
2017-04-01,prognoza_ewm_arima,NA
2017-05-01,miernik_ew,-0.04874556734632426
2017-05-01,miernik_pca,-0.2677742612270134
2017-05-01,miernik_ewm,0.7298989755363113
2017-05-01,prognoza_ew_hw,NA
2017-05-01,prognoza_ew_arima,NA
2017-05-01,prognoza_pca_hw,NA
2017-05-01,prognoza_pca_arima,NA
2017-05-01,prognoza_ewm_hw,NA
2017-05-01,prognoza_ewm_arima,NA
2017-06-01,miernik_ew,-0.18369096865038406
2017-06-01,miernik_pca,0.3989772070885066
2017-06-01,miernik_ewm,0.821164439462649
2017-06-01,prognoza_ew_hw,NA
2017-06-01,prognoza_ew_arima,NA
2017-06-01,prognoza_pca_hw,NA
2017-06-01,prognoza_pca_arima,NA
2017-06-01,prognoza_ewm_hw,NA
2017-06-01,prognoza_ewm_arima,NA
2017-07-01,miernik_ew,-0.09953000289254431
2017-07-01,miernik_pca,0.3340351944232286
2017-07-01,miernik_ewm,0.8388732967934056
2017-07-01,prognoza_ew_hw,NA
2017-07-01,prognoza_ew_arima,NA
2017-07-01,prognoza_pca_hw,NA
2017-07-01,prognoza_pca_arima,NA
2017-07-01,prognoza_ewm_hw,NA
2017-07-01,prognoza_ewm_arima,NA
2017-08-01,miernik_ew,0.10038177561355534
2017-08-01,miernik_pca,0.4594603264089755
2017-08-01,miernik_ewm,0.8450119432788343
2017-08-01,prognoza_ew_hw,NA
2017-08-01,prognoza_ew_arima,NA
2017-08-01,prognoza_pca_hw,NA
2017-08-01,prognoza_pca_arima,NA
2017-08-01,prognoza_ewm_hw,NA
2017-08-01,prognoza_ewm_arima,NA
2017-09-01,miernik_ew,0.17238213976362954
2017-09-01,miernik_pca,-0.09726246611709276
2017-09-01,miernik_ewm,0.7720063228695206
2017-09-01,prognoza_ew_hw,NA
2017-09-01,prognoza_ew_arima,NA
2017-09-01,prognoza_pca_hw,NA
2017-09-01,prognoza_pca_arima,NA
2017-09-01,prognoza_ewm_hw,NA
2017-09-01,prognoza_ewm_arima,NA
2017-10-01,miernik_ew,0.5057870842757312
2017-10-01,miernik_pca,-0.9705197031896902
2017-10-01,miernik_ewm,0.6767207313805423
2017-10-01,prognoza_ew_hw,NA
2017-10-01,prognoza_ew_arima,NA
2017-10-01,prognoza_pca_hw,NA
2017-10-01,prognoza_pca_arima,NA
2017-10-01,prognoza_ewm_hw,NA
2017-10-01,prognoza_ewm_arima,NA
2017-11-01,miernik_ew,0.5913265563839177
2017-11-01,miernik_pca,-1.2906877542890107
2017-11-01,miernik_ewm,0.5299810984364927
2017-11-01,prognoza_ew_hw,NA
2017-11-01,prognoza_ew_arima,NA
2017-11-01,prognoza_pca_hw,NA
2017-11-01,prognoza_pca_arima,NA
2017-11-01,prognoza_ewm_hw,NA
2017-11-01,prognoza_ewm_arima,NA
2017-12-01,miernik_ew,0.6905497445721477
2017-12-01,miernik_pca,-1.7487819423510036
2017-12-01,miernik_ewm,0.457008896009912
2017-12-01,prognoza_ew_hw,NA
2017-12-01,prognoza_ew_arima,NA
2017-12-01,prognoza_pca_hw,NA
2017-12-01,prognoza_pca_arima,NA
2017-12-01,prognoza_ewm_hw,NA
2017-12-01,prognoza_ewm_arima,NA
2018-01-01,miernik_ew,0.6397892639482765
2018-01-01,miernik_pca,-2.394329113400335
2018-01-01,miernik_ewm,0.4133664094806271
2018-01-01,prognoza_ew_hw,NA
2018-01-01,prognoza_ew_arima,NA
2018-01-01,prognoza_pca_hw,NA
2018-01-01,prognoza_pca_arima,NA
2018-01-01,prognoza_ewm_hw,NA
2018-01-01,prognoza_ewm_arima,NA
2018-02-01,miernik_ew,0.39839455075256797
2018-02-01,miernik_pca,-2.086066187927404
2018-02-01,miernik_ewm,0.3472981958735719
2018-02-01,prognoza_ew_hw,NA
2018-02-01,prognoza_ew_arima,NA
2018-02-01,prognoza_pca_hw,NA
2018-02-01,prognoza_pca_arima,NA
2018-02-01,prognoza_ewm_hw,NA
2018-02-01,prognoza_ewm_arima,NA
2018-03-01,miernik_ew,0.7161921180303904
2018-03-01,miernik_pca,-2.0452881933468876
2018-03-01,miernik_ewm,0.38815980873435624
2018-03-01,prognoza_ew_hw,NA
2018-03-01,prognoza_ew_arima,NA
2018-03-01,prognoza_pca_hw,NA
2018-03-01,prognoza_pca_arima,NA
2018-03-01,prognoza_ewm_hw,NA
2018-03-01,prognoza_ewm_arima,NA
2018-04-01,miernik_ew,0.09218932075101147
2018-04-01,miernik_pca,-0.03240049333408454
2018-04-01,miernik_ewm,0.704308271003344
2018-04-01,prognoza_ew_hw,NA
2018-04-01,prognoza_ew_arima,NA
2018-04-01,prognoza_pca_hw,NA
2018-04-01,prognoza_pca_arima,NA
2018-04-01,prognoza_ewm_hw,NA
2018-04-01,prognoza_ewm_arima,NA
2018-05-01,miernik_ew,-0.01821408621931631
2018-05-01,miernik_pca,0.28678542170687926
2018-05-01,miernik_ewm,0.7688548366635911
2018-05-01,prognoza_ew_hw,NA
2018-05-01,prognoza_ew_arima,NA
2018-05-01,prognoza_pca_hw,NA
2018-05-01,prognoza_pca_arima,NA
2018-05-01,prognoza_ewm_hw,NA
2018-05-01,prognoza_ewm_arima,NA
2018-06-01,miernik_ew,-0.03782790261424178
2018-06-01,miernik_pca,0.49984636444704655
2018-06-01,miernik_ewm,0.7787869705696244
2018-06-01,prognoza_ew_hw,NA
2018-06-01,prognoza_ew_arima,NA
2018-06-01,prognoza_pca_hw,NA
2018-06-01,prognoza_pca_arima,NA
2018-06-01,prognoza_ewm_hw,NA
2018-06-01,prognoza_ewm_arima,NA
2018-07-01,miernik_ew,-0.042365404015065417
2018-07-01,miernik_pca,0.9340538311121594
2018-07-01,miernik_ewm,0.7972080698007641
2018-07-01,prognoza_ew_hw,NA
2018-07-01,prognoza_ew_arima,NA
2018-07-01,prognoza_pca_hw,NA
2018-07-01,prognoza_pca_arima,NA
2018-07-01,prognoza_ewm_hw,NA
2018-07-01,prognoza_ewm_arima,NA
2018-08-01,miernik_ew,0.1704158865260018
2018-08-01,miernik_pca,0.5434513022484416
2018-08-01,miernik_ewm,0.8072523487819453
2018-08-01,prognoza_ew_hw,NA
2018-08-01,prognoza_ew_arima,NA
2018-08-01,prognoza_pca_hw,NA
2018-08-01,prognoza_pca_arima,NA
2018-08-01,prognoza_ewm_hw,NA
2018-08-01,prognoza_ewm_arima,NA
2018-09-01,miernik_ew,0.08413517243328446
2018-09-01,miernik_pca,0.7398006761542386
2018-09-01,miernik_ewm,0.7506782529679134
2018-09-01,prognoza_ew_hw,NA
2018-09-01,prognoza_ew_arima,NA
2018-09-01,prognoza_pca_hw,NA
2018-09-01,prognoza_pca_arima,NA
2018-09-01,prognoza_ewm_hw,NA
2018-09-01,prognoza_ewm_arima,NA
2018-10-01,miernik_ew,0.3802638230333182
2018-10-01,miernik_pca,-0.5378002443616421
2018-10-01,miernik_ewm,0.6244170560005605
2018-10-01,prognoza_ew_hw,NA
2018-10-01,prognoza_ew_arima,NA
2018-10-01,prognoza_pca_hw,NA
2018-10-01,prognoza_pca_arima,NA
2018-10-01,prognoza_ewm_hw,NA
2018-10-01,prognoza_ewm_arima,NA
2018-11-01,miernik_ew,0.632435034191923
2018-11-01,miernik_pca,-0.5842667274103954
2018-11-01,miernik_ewm,0.48439668665451857
2018-11-01,prognoza_ew_hw,NA
2018-11-01,prognoza_ew_arima,NA
2018-11-01,prognoza_pca_hw,NA
2018-11-01,prognoza_pca_arima,NA
2018-11-01,prognoza_ewm_hw,NA
2018-11-01,prognoza_ewm_arima,NA
2018-12-01,miernik_ew,0.4719735582306893
2018-12-01,miernik_pca,-1.8268386692790364
2018-12-01,miernik_ewm,0.41993355016448264
2018-12-01,prognoza_ew_hw,NA
2018-12-01,prognoza_ew_arima,NA
2018-12-01,prognoza_pca_hw,NA
2018-12-01,prognoza_pca_arima,NA
2018-12-01,prognoza_ewm_hw,NA
2018-12-01,prognoza_ewm_arima,NA
2019-01-01,miernik_ew,0.6730417016643022
2019-01-01,miernik_pca,-3.474322540694608
2019-01-01,miernik_ewm,0.3473997501039067
2019-01-01,prognoza_ew_hw,NA
2019-01-01,prognoza_ew_arima,NA
2019-01-01,prognoza_pca_hw,NA
2019-01-01,prognoza_pca_arima,NA
2019-01-01,prognoza_ewm_hw,NA
2019-01-01,prognoza_ewm_arima,NA
2019-02-01,miernik_ew,0.35859233030994814
2019-02-01,miernik_pca,-1.2725994876353486
2019-02-01,miernik_ewm,0.48499406090920466
2019-02-01,prognoza_ew_hw,NA
2019-02-01,prognoza_ew_arima,NA
2019-02-01,prognoza_pca_hw,NA
2019-02-01,prognoza_pca_arima,NA
2019-02-01,prognoza_ewm_hw,NA
2019-02-01,prognoza_ewm_arima,NA
2019-03-01,miernik_ew,0.3577384105452461
2019-03-01,miernik_pca,-1.2839931184092115
2019-03-01,miernik_ewm,0.5150092607402816
2019-03-01,prognoza_ew_hw,NA
2019-03-01,prognoza_ew_arima,NA
2019-03-01,prognoza_pca_hw,NA
2019-03-01,prognoza_pca_arima,NA
2019-03-01,prognoza_ewm_hw,NA
2019-03-01,prognoza_ewm_arima,NA
2019-04-01,miernik_ew,0.007819475910585384
2019-04-01,miernik_pca,-0.02772010579143246
2019-04-01,miernik_ewm,0.6021780456884497
2019-04-01,prognoza_ew_hw,NA
2019-04-01,prognoza_ew_arima,NA
2019-04-01,prognoza_pca_hw,NA
2019-04-01,prognoza_pca_arima,NA
2019-04-01,prognoza_ewm_hw,NA
2019-04-01,prognoza_ewm_arima,NA
2019-05-01,miernik_ew,-0.057938344961978125
2019-05-01,miernik_pca,-0.1745850462107358
2019-05-01,miernik_ewm,0.6937503652799267
2019-05-01,prognoza_ew_hw,NA
2019-05-01,prognoza_ew_arima,NA
2019-05-01,prognoza_pca_hw,NA
2019-05-01,prognoza_pca_arima,NA
2019-05-01,prognoza_ewm_hw,NA
2019-05-01,prognoza_ewm_arima,NA
2019-06-01,miernik_ew,-0.29424768966441395
2019-06-01,miernik_pca,0.7211521330471453
2019-06-01,miernik_ewm,0.8083871237220096
2019-06-01,prognoza_ew_hw,NA
2019-06-01,prognoza_ew_arima,NA
2019-06-01,prognoza_pca_hw,NA
2019-06-01,prognoza_pca_arima,NA
2019-06-01,prognoza_ewm_hw,NA
2019-06-01,prognoza_ewm_arima,NA
2019-07-01,miernik_ew,0.045630504515776577
2019-07-01,miernik_pca,1.1854119996891432
2019-07-01,miernik_ewm,0.804908794412552
2019-07-01,prognoza_ew_hw,NA
2019-07-01,prognoza_ew_arima,NA
2019-07-01,prognoza_pca_hw,NA
2019-07-01,prognoza_pca_arima,NA
2019-07-01,prognoza_ewm_hw,NA
2019-07-01,prognoza_ewm_arima,NA
2019-08-01,miernik_ew,-0.27450273986952006
2019-08-01,miernik_pca,0.9909589446936415
2019-08-01,miernik_ewm,0.7859572945683144
2019-08-01,prognoza_ew_hw,NA
2019-08-01,prognoza_ew_arima,NA
2019-08-01,prognoza_pca_hw,NA
2019-08-01,prognoza_pca_arima,NA
2019-08-01,prognoza_ewm_hw,NA
2019-08-01,prognoza_ewm_arima,NA
2019-09-01,miernik_ew,-0.009340126401714806
2019-09-01,miernik_pca,0.5337186128067877
2019-09-01,miernik_ewm,0.744432576457801
2019-09-01,prognoza_ew_hw,NA
2019-09-01,prognoza_ew_arima,NA
2019-09-01,prognoza_pca_hw,NA
2019-09-01,prognoza_pca_arima,NA
2019-09-01,prognoza_ewm_hw,NA
2019-09-01,prognoza_ewm_arima,NA
2019-10-01,miernik_ew,0.39431026703610184
2019-10-01,miernik_pca,-0.3635752750512519
2019-10-01,miernik_ewm,0.6550794239692361
2019-10-01,prognoza_ew_hw,NA
2019-10-01,prognoza_ew_arima,NA
2019-10-01,prognoza_pca_hw,NA
2019-10-01,prognoza_pca_arima,NA
2019-10-01,prognoza_ewm_hw,NA
2019-10-01,prognoza_ewm_arima,NA
2019-11-01,miernik_ew,0.25159479715203403
2019-11-01,miernik_pca,-0.8303553000466836
